Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2025-01-31,425.53,448.38,410.72,415.06,462562599
2025-02-28,411.6,419.31,386.57,396.99,432468323
2025-03-31,398.82,402.15,367.24,375.39,491811233
2025-04-30,374.65,396.66,344.79,395.26,563143922
2025-05-31,431.11,462.52,424.9,460.36,476961833
2025-06-30,457.14,500.76,456.89,497.41,401277780
2025-07-31,496.47,555.45,488.7,533.5,396888800
2025-08-31,535,538.25,498.51,506.69,454910237
2025-09-30,500.465,519.3,492.37,517.95,424025558
2025-10-31,514.8,553.72,506,517.81,468447068
2025-11-30,519.805,524.96,464.89,492.01,479480836
2025-12-31,488.435,493.4999,470.88,483.62,496558381
2026-01-31,484.385,489.7,421.02,430.29,684062568
2026-02-28,430.235,430.736,381.71,400.6,799967307
2026-03-31,392.855,413.05,390.63,399.41,375031535
