date,pm10,pm2_5,no2,dust,uv_index,aqi_index,temp,humidity,rain,wind
2024-12-31 22:00:00+00:00,57.5,54.4,24.7,1.0,0.0,79.08666,-0.15,74.15216,0.0,11.620809
2024-12-31 23:00:00+00:00,44.2,43.0,14.9,1.0,0.0,78.60999,0.05,72.53702,0.0,11.543881
2025-01-01 00:00:00+00:00,38.8,34.7,10.6,0.0,0.0,78.08,0.1,72.00351,0.0,12.144331
2025-01-01 01:00:00+00:00,27.5,25.6,7.2,1.0,0.0,77.526665,1.15,68.52759,0.0,13.926464
2025-01-01 02:00:00+00:00,24.9,22.5,6.4,1.0,0.0,76.86667,0.95,67.972115,0.0,13.672893
2025-01-01 03:00:00+00:00,24.6,22.1,5.9,1.0,0.0,76.26,0.75,67.92859,0.0,13.238261
2025-01-01 04:00:00+00:00,24.8,23.2,6.6,1.0,0.0,75.833336,0.45,68.89436,0.0,13.229694
2025-01-01 05:00:00+00:00,26.6,25.4,11.8,1.0,0.0,75.66,0.1,69.60365,0.0,13.1041975
2025-01-01 06:00:00+00:00,29.3,28.2,18.9,1.0,0.0,75.57,0.5,66.3533,0.0,11.881363
2025-01-01 07:00:00+00:00,31.6,30.4,26.4,1.0,0.05,75.5,0.85,63.00683,0.0,12.906138
2025-01-01 08:00:00+00:00,31.0,29.9,24.9,0.0,0.2,75.44,1.85,58.202858,0.0,12.313893
2025-01-01 09:00:00+00:00,22.2,21.1,13.8,0.0,0.45,75.326675,3.8,52.054066,0.0,16.019999
2025-01-01 10:00:00+00:00,19.4,18.4,10.3,0.0,0.65,74.93667,6.4,43.605507,0.0,19.274294
2025-01-01 11:00:00+00:00,16.8,15.9,8.1,1.0,0.65,74.596664,7.45,40.884937,0.0,19.626604
2025-01-01 12:00:00+00:00,14.1,12.9,7.4,1.0,0.45,74.25667,7.9,39.202824,0.0,22.996365
2025-01-01 13:00:00+00:00,13.3,12.8,8.2,1.0,0.25,73.88667,8.2,35.464638,0.0,25.323128
2025-01-01 14:00:00+00:00,15.5,13.3,10.6,1.0,0.05,73.39001,6.6,40.321423,0.0,24.5817
2025-01-01 15:00:00+00:00,20.0,17.6,13.4,1.0,0.0,72.59667,5.4,43.63905,0.0,22.256763
2025-01-01 16:00:00+00:00,22.7,19.6,14.3,1.0,0.0,71.716675,5.15,42.739395,0.0,20.858265
2025-01-01 17:00:00+00:00,25.8,24.2,14.1,1.0,0.0,70.14667,4.45,43.52179,0.0,18.054815
2025-01-01 18:00:00+00:00,31.4,28.3,13.3,1.0,0.0,68.503334,4.1,43.083454,0.0,15.430736
2025-01-01 19:00:00+00:00,30.2,26.6,11.5,1.0,0.0,66.37666,4.45,40.91914,0.0,15.156386
2025-01-01 20:00:00+00:00,26.9,23.5,9.7,1.0,0.0,63.969997,4.85,38.577904,0.0,16.055353
2025-01-01 21:00:00+00:00,24.3,20.9,8.3,1.0,0.0,61.576668,5.7,34.437397,0.0,17.58481
2025-01-01 22:00:00+00:00,18.8,16.7,6.8,1.0,0.0,59.083336,6.35,31.415344,0.0,19.263363
2025-01-01 23:00:00+00:00,12.7,11.2,4.8,1.0,0.0,52.799995,6.6,30.638117,0.0,20.933466
2025-01-02 00:00:00+00:00,11.3,10.6,3.5,1.0,0.0,47.499992,7.15,30.803198,0.0,23.646545
2025-01-02 01:00:00+00:00,10.7,9.7,2.8,1.0,0.0,43.48333,7.3,31.455515,0.0,25.415718
2025-01-02 02:00:00+00:00,10.5,9.7,2.7,1.0,0.0,40.833336,7.3,32.073483,0.0,24.975931
2025-01-02 03:00:00+00:00,10.3,8.4,2.6,1.0,0.0,39.350002,7.15,32.78404,0.0,24.670507
2025-01-02 04:00:00+00:00,10.5,8.2,2.7,1.0,0.0,38.20834,7.35,32.71731,0.0,23.532547
2025-01-02 05:00:00+00:00,11.6,10.1,3.6,1.0,0.0,36.95834,7.35,34.271347,0.0,20.690605
2025-01-02 06:00:00+00:00,10.6,9.1,7.4,1.0,0.0,35.68334,6.4,38.750355,0.0,17.917007
2025-01-02 07:00:00+00:00,13.0,10.0,11.3,1.0,0.05,34.091675,6.05,40.464035,0.0,18.789965
2025-01-02 08:00:00+00:00,11.9,10.4,10.1,1.0,0.25,32.391674,8.25,34.279438,0.0,23.990698
2025-01-02 09:00:00+00:00,11.2,9.4,8.1,1.0,0.45,30.766674,10.2,29.833132,0.0,27.72526
2025-01-02 10:00:00+00:00,10.8,9.1,7.1,1.0,0.6,30.8,10.15,31.338793,0.0,28.517931
2025-01-02 11:00:00+00:00,10.3,9.3,6.8,1.0,0.6,30.4,9.65,34.178158,0.0,29.895718
2025-01-02 12:00:00+00:00,10.6,8.4,7.3,1.0,0.4,30.8,8.85,38.17329,0.0,27.834892
2025-01-02 13:00:00+00:00,11.7,8.8,9.0,1.0,0.15,30.0,8.7,35.615273,0.0,25.986166
2025-01-02 14:00:00+00:00,13.8,10.7,12.3,1.0,0.05,27.75833,6.7,44.52595,0.1,23.018896
2025-01-02 15:00:00+00:00,15.9,13.0,17.6,1.0,0.0,27.54166,4.05,64.0059,0.3,20.211363
2025-01-02 16:00:00+00:00,20.6,18.3,21.9,1.0,0.0,27.158333,1.15,92.368996,0.4,15.815435
2025-01-02 17:00:00+00:00,27.7,26.0,27.9,0.0,0.0,27.049995,0.85,94.72641,0.099999905,14.607751
2025-01-02 18:00:00+00:00,34.1,32.6,28.7,0.0,0.0,27.199997,0.55,96.797745,0.099999964,11.612441
2025-01-02 19:00:00+00:00,39.7,37.3,32.3,0.0,0.0,27.55833,0.35,98.20665,0.0,10.158444
2025-01-02 20:00:00+00:00,45.7,43.6,34.0,0.0,0.0,28.449997,0.15,98.20373,0.0,9.901636
2025-01-02 21:00:00+00:00,42.8,41.7,35.5,0.0,0.0,30.124998,-0.1,98.55773,0.0,9.5416975
2025-01-02 22:00:00+00:00,41.2,39.2,34.0,0.0,0.0,31.858334,-0.3,98.555374,0.0,9.028754
2025-01-02 23:00:00+00:00,32.7,29.9,27.2,0.0,0.0,33.733334,-0.4,98.19565,0.0,9.47012
2025-01-03 00:00:00+00:00,30.7,27.7,28.4,0.0,0.0,35.291668,-0.6,97.834724,0.0,10.105681
2025-01-03 01:00:00+00:00,32.1,29.0,25.8,0.0,0.0,36.71667,-0.5,96.77039,0.0,9.627896
2025-01-03 02:00:00+00:00,32.8,30.1,23.2,0.0,0.0,38.325,-0.5,95.36495,0.0,10.6261
2025-01-03 03:00:00+00:00,32.1,27.6,19.9,0.0,0.0,40.050003,-0.45,93.63618,0.0,12.313893
2025-01-03 04:00:00+00:00,30.9,26.2,20.1,0.0,0.0,43.250008,-0.45,91.93345,0.0,13.627795
2025-01-03 05:00:00+00:00,29.4,22.6,18.8,0.0,0.0,46.250008,-0.1,90.950035,0.0,14.796175
2025-01-03 06:00:00+00:00,27.4,18.3,20.8,0.0,0.0,48.333344,-0.3,90.935776,0.0,14.957339
2025-01-03 07:00:00+00:00,22.1,15.5,21.2,0.0,0.05,49.86667,-0.7,90.907166,0.0,16.740969
2025-01-03 08:00:00+00:00,19.6,13.9,20.8,0.0,0.15,50.783348,-1.0,90.88561,0.0,18.268892
2025-01-03 09:00:00+00:00,18.9,14.4,19.6,0.0,0.3,51.366676,-0.65,85.055374,0.0,19.067259
2025-01-03 10:00:00+00:00,17.3,10.8,15.1,0.0,0.35,52.200012,-0.2,83.85573,0.0,16.285772
2025-01-03 11:00:00+00:00,13.6,9.4,11.9,0.0,0.35,52.483345,0.35,82.38785,0.0,17.02404
2025-01-03 12:00:00+00:00,13.7,8.8,12.0,0.0,0.55,52.500008,0.7,80.629166,0.0,17.615187
2025-01-03 13:00:00+00:00,11.8,8.2,11.4,0.0,0.3,52.566673,0.75,83.35593,0.0,20.037485
2025-01-03 14:00:00+00:00,13.0,9.5,13.1,0.0,0.1,52.466675,0.25,82.07048,0.0,21.121449
2025-01-03 15:00:00+00:00,16.2,11.9,13.8,0.0,0.0,52.26667,-0.25,79.89489,0.0,21.511318
2025-01-03 16:00:00+00:00,18.7,15.1,14.8,0.0,0.0,52.083336,-0.35,79.5826,0.0,23.34455
2025-01-03 17:00:00+00:00,24.1,18.2,16.9,0.0,0.0,51.549995,-0.55,79.25559,0.0,22.714972
2025-01-03 18:00:00+00:00,25.9,21.8,16.7,0.0,0.0,50.25,-0.65,78.06206,0.0,23.05476
2025-01-03 19:00:00+00:00,26.6,21.3,15.1,0.0,0.0,48.44999,-0.65,77.76995,0.0,23.899364
2025-01-03 20:00:00+00:00,20.2,19.3,13.1,0.0,0.0,45.783325,-0.5,76.06353,0.0,25.17556
2025-01-03 21:00:00+00:00,17.5,14.5,10.2,0.0,0.0,41.733322,-0.55,75.76968,0.0,27.897676
2025-01-03 22:00:00+00:00,12.7,10.8,9.8,0.0,0.0,38.6,-0.35,78.69622,0.0,26.161995
2025-01-03 23:00:00+00:00,10.6,8.6,8.9,0.0,0.0,36.23333,-0.5,81.96953,0.0,24.490587
2025-01-04 00:00:00+00:00,10.1,8.2,9.1,0.0,0.0,34.458332,-1.25,83.10291,0.0,23.793385
2025-01-04 01:00:00+00:00,11.0,8.3,7.6,0.0,0.0,32.833332,-1.4,82.77306,0.0,23.242315
2025-01-04 02:00:00+00:00,11.3,8.4,7.7,0.0,0.0,31.10833,-2.3,82.34379,0.0,21.457026
2025-01-04 03:00:00+00:00,11.5,8.2,8.0,0.0,0.0,29.3,-2.9,81.02273,0.0,20.347166
2025-01-04 04:00:00+00:00,12.5,8.3,8.3,0.0,0.0,27.683334,-3.3,81.27487,0.0,18.824419
2025-01-04 05:00:00+00:00,12.7,9.1,9.5,0.0,0.0,26.19167,-3.4,82.82467,0.0,17.95043
2025-01-04 06:00:00+00:00,12.3,8.2,10.7,0.0,0.0,25.066666,-2.85,80.41601,0.0,15.137133
2025-01-04 07:00:00+00:00,14.8,9.4,12.8,0.0,0.05,24.225004,-2.45,80.17006,0.0,18.202265
2025-01-04 08:00:00+00:00,14.1,9.4,12.3,0.0,0.2,23.716667,-1.7,80.28077,0.0,18.907713
2025-01-04 09:00:00+00:00,13.6,9.2,12.6,0.0,0.4,23.341667,-1.35,79.73041,0.0,17.339897
2025-01-04 10:00:00+00:00,9.9,8.6,10.0,0.0,0.55,23.600002,-1.05,76.25518,0.0,19.881649
2025-01-04 11:00:00+00:00,10.6,8.1,10.9,0.0,0.65,24.400002,-1.15,74.81152,0.0,17.92966
2025-01-04 12:00:00+00:00,14.3,9.7,11.9,0.0,0.55,24.400002,-1.15,72.85438,0.0,17.355772
2025-01-04 13:00:00+00:00,16.2,10.9,14.7,0.0,0.3,24.400002,-1.6,81.20712,0.0,14.264361
2025-01-04 14:00:00+00:00,17.3,13.8,18.1,0.0,0.1,23.600002,-2.2,82.66843,0.0,12.931218
2025-01-04 15:00:00+00:00,28.5,18.9,20.5,0.0,0.0,23.274998,-2.4,84.53459,0.0,11.132385
2025-01-04 16:00:00+00:00,41.3,31.2,25.6,0.0,0.0,23.858334,-2.55,84.83624,0.0,9.600937
2025-01-04 17:00:00+00:00,66.1,56.8,29.7,0.0,0.0,25.2,-3.55,84.71903,0.0,6.384293
2025-01-04 18:00:00+00:00,90.2,79.8,36.0,0.0,0.0,28.416664,-3.2,83.80069,0.0,5.00128
2025-01-04 19:00:00+00:00,110.0,99.2,38.9,0.0,0.0,33.25,-3.05,80.69342,0.0,4.829907
2025-01-04 20:00:00+00:00,90.6,85.0,33.8,0.0,0.0,39.74167,-4.55,77.72306,0.0,6.439876
2025-01-04 21:00:00+00:00,87.2,81.8,29.5,0.0,0.0,50.433327,-4.4,78.35124,0.0,8.0899935
2025-01-04 22:00:00+00:00,67.6,66.8,24.1,0.0,0.0,60.33,-3.55,79.70032,0.0,6.452441
2025-01-04 23:00:00+00:00,46.4,43.8,20.0,0.0,0.0,62.196663,-4.85,80.119156,0.0,6.050785
2025-01-05 00:00:00+00:00,43.0,41.8,18.3,0.0,0.0,63.37,-6.8,80.77045,0.0,5.95906
2025-01-05 01:00:00+00:00,44.6,43.6,16.9,0.0,0.0,64.49,-7.95,79.96311,0.0,2.5772076
2025-01-05 02:00:00+00:00,42.8,38.7,16.0,0.0,0.0,65.666664,-5.55,75.75839,0.0,0.71999997
2025-01-05 03:00:00+00:00,42.8,39.1,15.9,0.0,0.0,66.67667,-6.85,77.64388,0.0,1.3104197
2025-01-05 04:00:00+00:00,41.4,37.7,18.7,0.0,0.0,67.706665,-7.55,80.659836,0.0,2.1674871
2025-01-05 05:00:00+00:00,41.1,37.2,25.9,0.0,0.0,68.68667,-8.25,83.155945,0.0,3.189608
2025-01-05 06:00:00+00:00,43.0,36.7,33.5,0.0,0.0,69.62333,-8.2,83.49262,0.0,2.97953
2025-01-05 07:00:00+00:00,46.9,39.8,32.1,0.0,0.05,70.57333,-9.0,85.066734,0.0,3.06
2025-01-05 08:00:00+00:00,51.0,43.7,35.2,0.0,0.3,71.58667,-7.65,81.28555,0.0,3.8141315
2025-01-05 09:00:00+00:00,54.8,47.4,37.3,0.0,0.55,72.729996,-5.35,76.9873,0.0,3.1072817
2025-01-05 10:00:00+00:00,48.1,43.4,29.3,0.0,0.75,74.003334,-3.5,72.67733,0.0,4.1556225
2025-01-05 11:00:00+00:00,37.9,33.6,29.0,0.0,0.75,75.16334,-2.75,73.66712,0.0,4.2136917
2025-01-05 12:00:00+00:00,36.3,31.8,29.1,0.0,0.6,76.01333,-2.25,74.611336,0.0,6.391901
2025-01-05 13:00:00+00:00,38.7,34.1,30.4,0.0,0.3,76.75,-2.95,82.25662,0.0,7.072878
2025-01-05 14:00:00+00:00,41.8,37.0,34.2,0.0,0.1,77.52333,-2.9,83.52082,0.0,6.037383
2025-01-05 15:00:00+00:00,48.9,42.7,37.2,0.0,0.0,78.29667,-2.7,83.23045,0.0,6.2145634
2025-01-05 16:00:00+00:00,62.7,54.6,38.4,0.0,0.0,79.09,-2.4,83.583595,0.0,5.6060677
2025-01-05 17:00:00+00:00,78.3,72.8,45.0,0.0,0.0,79.869995,-2.15,84.2467,0.0,5.6835546
2025-01-05 18:00:00+00:00,103.5,99.0,44.3,0.0,0.0,80.40333,-1.45,83.70192,0.0,6.361415
2025-01-05 19:00:00+00:00,118.3,113.2,37.2,0.0,0.0,81.043335,-0.8,84.72267,0.0,6.8423676
2025-01-05 20:00:00+00:00,115.4,108.1,33.6,0.0,0.0,81.51,-0.4,86.99395,0.0,7.9383874
2025-01-05 21:00:00+00:00,75.4,71.6,31.8,0.0,0.0,82.28001,-0.15,89.291306,0.0,5.637765
2025-01-05 22:00:00+00:00,58.8,55.4,26.5,0.0,0.0,81.94,0.15,90.63537,0.2,7.1321807
2025-01-05 23:00:00+00:00,65.9,62.1,25.5,0.0,0.0,81.56,0.45,91.99066,0.1,3.9518096
2025-01-06 00:00:00+00:00,48.3,44.1,24.6,0.0,0.0,82.17,0.5,91.99382,0.0,4.1556225
2025-01-06 01:00:00+00:00,47.1,43.8,25.7,0.0,0.0,82.246666,-0.95,93.26659,0.2,1.4512063
2025-01-06 02:00:00+00:00,44.6,41.1,26.1,0.0,0.0,82.253334,0.25,93.67163,0.5,1.9881649
2025-01-06 03:00:00+00:00,38.8,36.1,27.6,0.0,0.0,82.33333,-0.5,94.32279,0.1,0.5091169
2025-01-06 04:00:00+00:00,29.7,27.5,25.4,0.0,0.0,82.23332,0.5,91.99382,0.1,1.2727921
2025-01-06 05:00:00+00:00,29.2,26.7,20.4,1.0,0.0,81.893326,1.45,89.09978,0.1,2.0364676
2025-01-06 06:00:00+00:00,33.9,30.9,30.4,1.0,0.0,81.543335,1.5,86.550224,0.1,3.964089
2025-01-06 07:00:00+00:00,34.1,31.5,39.3,1.0,0.05,81.350006,2.0,85.66391,0.0,4.829907
2025-01-06 08:00:00+00:00,29.8,27.0,38.3,1.0,0.3,81.07333,2.2,86.93588,0.0,6.090812
2025-01-06 09:00:00+00:00,26.8,23.3,31.9,1.0,0.55,80.51666,3.05,85.46912,0.0,4.278551
2025-01-06 10:00:00+00:00,23.3,20.1,27.1,1.0,0.75,79.71333,4.3,80.84495,0.0,3.710795
2025-01-06 11:00:00+00:00,22.7,19.4,26.4,1.0,0.8,78.93666,5.1,78.11613,0.0,4.510787
2025-01-06 12:00:00+00:00,24.2,20.2,30.6,1.0,0.65,78.46333,5.4,76.504616,0.0,3.9640884
2025-01-06 13:00:00+00:00,26.6,22.0,32.7,1.0,0.35,78.07666,3.55,87.38151,0.0,3.604497
2025-01-06 14:00:00+00:00,31.5,26.1,43.1,1.0,0.1,77.67333,2.95,88.5874,0.0,3.7842832
2025-01-06 15:00:00+00:00,38.1,33.4,55.4,1.0,0.0,77.31,1.55,90.40949,0.0,2.7238941
2025-01-06 16:00:00+00:00,52.8,47.7,60.4,1.0,0.0,77.0,1.35,88.446,0.0,4.060985
2025-01-06 17:00:00+00:00,72.9,67.0,58.2,1.0,0.0,76.77,2.0,85.9754,0.0,3.6
2025-01-06 18:00:00+00:00,84.3,76.0,55.7,1.0,0.0,76.57666,1.25,84.64873,0.0,3.462369
2025-01-06 19:00:00+00:00,58.3,50.8,35.5,1.0,0.0,75.810005,0.3,86.108894,0.0,4.5891175
2025-01-06 20:00:00+00:00,55.8,51.0,31.4,1.0,0.0,73.73,0.3,86.744514,0.0,3.8521678
2025-01-06 21:00:00+00:00,53.6,49.1,30.8,1.0,0.0,71.82667,1.05,86.188286,0.0,3.319036
2025-01-06 22:00:00+00:00,43.6,39.6,26.4,2.0,0.0,71.07667,-0.05,89.95801,0.0,6.945761
2025-01-06 23:00:00+00:00,26.8,22.2,12.8,2.0,0.0,70.549995,1.75,86.890915,0.0,9.028754
2025-01-07 00:00:00+00:00,16.2,14.1,9.1,1.0,0.0,69.22,2.9,84.83848,0.0,8.936778
2025-01-07 01:00:00+00:00,15.7,14.4,6.8,2.0,0.0,68.21999,2.95,82.42724,0.0,7.040739
2025-01-07 02:00:00+00:00,15.5,10.7,6.0,2.0,0.0,67.24,3.65,82.81542,0.0,7.2
2025-01-07 03:00:00+00:00,15.5,12.0,6.1,2.0,0.0,66.22666,4.75,80.044266,0.0,9.565437
2025-01-07 04:00:00+00:00,14.4,11.9,7.8,2.0,0.0,65.42334,4.65,81.47439,0.0,8.731392
2025-01-07 05:00:00+00:00,19.1,14.2,16.6,2.0,0.0,64.903336,4.3,82.30666,0.0,8.827344
2025-01-07 06:00:00+00:00,30.0,26.7,33.9,2.0,0.0,64.48667,2.9,84.83848,0.0,2.8460495
2025-01-07 07:00:00+00:00,34.6,30.7,42.5,2.0,0.05,64.346664,2.6,86.35027,0.0,2.36753
2025-01-07 08:00:00+00:00,30.5,27.1,54.0,2.0,0.25,64.32,2.75,88.25198,0.0,3.0652893
2025-01-07 09:00:00+00:00,35.2,31.2,49.0,2.0,0.35,64.32333,2.45,90.802185,0.0,3.8521678
2025-01-07 10:00:00+00:00,35.3,31.2,41.2,2.0,0.4,64.58667,3.5,87.689896,0.0,1.98
2025-01-07 11:00:00+00:00,30.4,26.8,35.7,2.0,0.3,64.95667,3.75,86.778366,0.0,4.5891175
2025-01-07 12:00:00+00:00,27.8,25.2,37.1,1.0,0.4,65.20334,3.55,88.95685,0.0,5.692099
2025-01-07 13:00:00+00:00,25.3,20.6,36.2,1.0,0.1,65.37,3.2,92.49091,0.5,9.36173
2025-01-07 14:00:00+00:00,22.1,17.2,29.1,1.0,0.0,65.32333,2.85,93.133446,1.5,8.958504
2025-01-07 15:00:00+00:00,21.3,19.1,31.3,1.0,0.0,65.02667,2.55,93.78608,1.3,10.134495
2025-01-07 16:00:00+00:00,30.9,28.4,29.4,0.0,0.0,64.55,2.35,95.128845,1.8,10.8792095
2025-01-07 17:00:00+00:00,37.1,34.2,28.6,0.0,0.0,63.90667,2.0,96.1438,0.8,12.841963
2025-01-07 18:00:00+00:00,44.5,41.6,30.3,0.0,0.0,62.813335,1.9,95.11134,0.4,14.019216
2025-01-07 19:00:00+00:00,47.1,43.9,25.2,0.0,0.0,61.66667,1.85,95.45155,0.1,12.835653
2025-01-07 20:00:00+00:00,46.3,43.8,26.4,0.0,0.0,61.436672,1.9,93.41741,0.1,12.632101
2025-01-07 21:00:00+00:00,37.1,34.9,22.0,0.0,0.0,61.196667,2.3,88.21135,0.0,14.248452
2025-01-07 22:00:00+00:00,22.1,20.7,12.0,0.0,0.0,60.723335,2.2,88.841606,0.0,14.118243
2025-01-07 23:00:00+00:00,15.3,14.0,9.5,0.0,0.0,60.093338,1.95,88.17961,0.0,14.892213
2025-01-08 00:00:00+00:00,12.3,10.7,7.7,0.0,0.0,59.100014,1.9,87.22169,0.0,16.09969
2025-01-08 01:00:00+00:00,10.5,8.7,6.6,0.0,0.0,58.533348,2.25,85.69103,0.0,14.48972
2025-01-08 02:00:00+00:00,9.6,7.8,6.7,0.0,0.0,57.583344,1.2,87.471344,0.0,8.55142
2025-01-08 03:00:00+00:00,9.8,8.0,6.2,0.0,0.0,57.100006,0.7,85.52162,0.0,9.67657
2025-01-08 04:00:00+00:00,10.5,9.0,6.2,0.0,0.0,56.433342,1.7,85.943405,0.0,16.053335
2025-01-08 05:00:00+00:00,12.1,10.3,7.5,0.0,0.0,55.950005,2.0,84.4279,0.0,15.009236
2025-01-08 06:00:00+00:00,14.6,12.6,16.1,0.0,0.0,55.30001,1.85,82.88599,0.0,14.84318
2025-01-08 07:00:00+00:00,17.5,13.9,29.2,0.0,0.05,52.950005,1.25,82.8091,0.0,9.743304
2025-01-08 08:00:00+00:00,21.5,18.3,33.4,0.0,0.1,50.15,2.25,81.14483,0.0,7.6473517
2025-01-08 09:00:00+00:00,23.6,19.2,38.8,0.0,0.2,48.683327,2.55,81.186485,0.0,3.964089
2025-01-08 10:00:00+00:00,22.9,19.0,34.4,0.0,0.3,46.683327,3.2,79.24138,0.0,0.17999999
2025-01-08 11:00:00+00:00,19.0,14.7,30.2,0.0,0.25,44.65,2.75,86.67766,0.0,5.232399
2025-01-08 12:00:00+00:00,18.3,14.3,26.4,0.0,0.15,42.63334,1.85,91.74703,0.0,7.79215
2025-01-08 13:00:00+00:00,20.0,16.5,28.4,0.0,0.1,40.816673,1.25,99.284485,0.6,12.638512
2025-01-08 14:00:00+00:00,19.6,17.2,30.2,0.0,0.05,40.13334,1.9,96.14071,0.8,17.393066
2025-01-08 15:00:00+00:00,19.7,17.0,31.6,0.0,0.0,40.13334,2.4,95.813255,0.2,18.930832
2025-01-08 16:00:00+00:00,23.7,20.8,37.3,0.0,0.0,39.891666,2.0,96.1438,0.1,15.172407
2025-01-08 17:00:00+00:00,36.8,32.7,41.3,0.0,0.0,39.25833,1.8,94.4261,0.0,14.044615
2025-01-08 18:00:00+00:00,43.1,38.4,38.2,0.0,0.0,39.133335,1.6,93.40177,0.0,11.028581
2025-01-08 19:00:00+00:00,48.5,43.9,38.0,0.0,0.0,38.86667,0.6,95.06027,0.0,5.728979
2025-01-08 20:00:00+00:00,68.3,63.0,39.5,0.0,0.0,38.866665,-0.25,94.33415,0.0,5.0432134
2025-01-08 21:00:00+00:00,84.0,78.8,43.1,0.0,0.0,40.933334,-0.1,92.97136,0.0,1.6199999
2025-01-08 22:00:00+00:00,95.4,89.9,43.4,0.0,0.0,48.25,-0.15,94.33869,0.0,2.1674871
2025-01-08 23:00:00+00:00,91.5,86.6,40.6,0.0,0.0,59.783333,0.15,96.78737,0.0,5.0688457
2025-01-09 00:00:00+00:00,84.5,78.4,40.5,0.0,0.0,62.376667,0.55,95.0583,0.0,7.69592
2025-01-09 01:00:00+00:00,66.3,60.2,35.6,0.0,0.0,64.63333,1.0,95.07607,0.0,7.0774574
2025-01-09 02:00:00+00:00,45.6,41.5,27.2,0.0,0.0,66.350006,0.95,95.41868,0.1,5.4149795
2025-01-09 03:00:00+00:00,36.0,32.3,23.4,0.0,0.0,67.473335,0.5,94.711624,0.0,6.698806
2025-01-09 04:00:00+00:00,31.4,28.0,20.9,0.0,0.0,68.28333,0.8,93.3598,0.0,5.994297
2025-01-09 05:00:00+00:00,31.0,27.1,21.9,0.0,0.0,68.916664,2.75,88.56986,0.0,2.3051248
2025-01-09 06:00:00+00:00,38.9,33.8,34.1,0.0,0.0,69.47667,3.5,86.44307,0.0,0.9
2025-01-09 07:00:00+00:00,41.1,36.1,41.0,0.0,0.0,70.183334,2.9,87.633415,0.1,5.3426957
2025-01-09 08:00:00+00:00,33.9,30.6,51.0,0.0,0.05,70.923325,5.05,89.082855,1.0,12.257194
2025-01-09 09:00:00+00:00,22.0,20.0,35.0,0.0,0.1,71.33333,4.5,92.56676,1.1,6.4323244
2025-01-09 10:00:00+00:00,29.2,26.3,28.8,0.0,0.2,71.36,6.8,82.628174,0.1,5.318383
2025-01-09 11:00:00+00:00,19.6,17.9,32.5,0.0,0.35,71.603325,7.65,83.02427,0.0,2.7238941
2025-01-09 12:00:00+00:00,22.3,19.9,37.7,0.0,0.4,71.70999,9.3,72.964485,0.0,8.297589
2025-01-09 13:00:00+00:00,29.3,22.5,39.4,0.0,0.25,71.89666,10.25,70.39882,0.0,12.0921955
2025-01-09 14:00:00+00:00,32.2,29.2,47.2,0.0,0.1,72.096664,9.45,69.50622,0.0,10.315115
2025-01-09 15:00:00+00:00,38.7,35.3,50.7,0.0,0.0,72.49666,8.35,72.02459,0.0,13.945064
2025-01-09 16:00:00+00:00,39.3,36.4,39.1,0.0,0.0,73.10667,8.45,74.096596,0.0,19.567083
2025-01-09 17:00:00+00:00,50.3,45.4,32.1,0.0,0.0,73.62666,9.05,72.410065,0.0,16.348322
2025-01-09 18:00:00+00:00,55.9,51.2,26.5,0.0,0.0,74.049995,10.05,69.62734,0.0,15.151039
2025-01-09 19:00:00+00:00,51.5,49.3,27.6,0.0,0.0,74.47667,8.8,76.79245,0.1,13.32
2025-01-09 20:00:00+00:00,53.9,49.9,29.8,0.0,0.0,74.65667,7.6,77.13695,4.7,7.689603
2025-01-09 21:00:00+00:00,51.8,49.0,26.7,0.0,0.0,74.22,5.15,90.99248,0.3,10.30883
2025-01-09 22:00:00+00:00,44.6,42.0,24.0,0.0,0.0,73.22667,4.75,93.892685,0.0,11.052058
2025-01-09 23:00:00+00:00,30.0,27.8,17.6,0.0,0.0,71.630005,3.65,93.83974,0.0,4.6277857
2025-01-10 00:00:00+00:00,11.4,8.7,6.6,0.0,0.0,69.67,6.15,87.01554,0.0,10.931203
2025-01-10 01:00:00+00:00,6.9,5.8,5.9,0.0,0.0,67.346664,9.1,81.78138,0.1,28.413216
2025-01-10 02:00:00+00:00,4.5,4.0,4.9,0.0,0.0,65.53333,5.6,88.50462,0.5,38.344646
2025-01-10 03:00:00+00:00,4.3,4.1,5.8,0.0,0.0,64.28333,1.65,90.74467,0.3,26.285547
2025-01-10 04:00:00+00:00,4.7,3.4,6.7,0.0,0.0,63.34333,1.3,89.411446,0.1,21.152872
2025-01-10 05:00:00+00:00,4.1,3.4,7.4,0.0,0.0,62.52333,1.45,86.86083,0.1,21.097658
2025-01-10 06:00:00+00:00,5.2,4.4,12.3,0.0,0.0,61.73333,1.35,86.534805,0.1,20.41949
2025-01-10 07:00:00+00:00,7.4,5.1,14.3,0.0,0.0,60.753334,1.4,85.28669,0.1,19.501568
2025-01-10 08:00:00+00:00,5.9,5.1,15.2,0.0,0.1,58.600006,1.55,83.151115,0.1,19.702394
2025-01-10 09:00:00+00:00,7.4,5.0,13.6,0.0,0.3,54.35,1.85,79.61815,0.0,19.866161
2025-01-10 10:00:00+00:00,6.8,5.5,12.0,0.0,0.4,51.85,1.95,76.76381,0.0,21.434364
2025-01-10 11:00:00+00:00,6.7,4.8,11.1,0.0,0.5,48.383324,1.85,76.18404,0.0,24.480661
2025-01-10 12:00:00+00:00,7.0,4.9,11.2,0.0,0.2,46.200005,2.05,73.732414,0.0,23.78453
